Data,Hora UTC,PRECIPITACAO TOTAL. HORARIO (mm),PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA (mB),PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),TEMPERATURA DO AR - BULBO SECO. HORARIA (Celsius),TEMPERATURA DO PONTO DE ORVALHO (Celsius),TEMPERATURA MAXIMA NA HORA ANT. (AUT) (Celsius),TEMPERATURA MAXIMA NA HORA ANT. (AUT) (Celsius).1,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (Celsius),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (Celsius),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),UMIDADE RELATIVA DO AR. HORARIA (%),VENTO. DIRECAO HORARIA (gr) ((gr)),VENTO. RAJADA MAXIMA (m/s),VENTO. VELOCIDADE HORARIA (m/s);
2020/11/29,0700 UTC,0.0,884.0,884.1,883.7,16.8,15.3,17.3,16.7,15.7,15.1,91.0,89.0,91.0,97.0,10.0,6.7
2020/11/29,0800 UTC,0.0,884.3,884.3,883.8,16.6,15.1,16.8,16.5,15.3,15.0,91.0,90.0,91.0,102.0,9.9,7.0
2020/11/29,0900 UTC,0.0,884.5,884.5,884.1,16.5,15.0,16.7,16.3,15.2,14.9,92.0,90.0,91.0,99.0,10.6,7.1
2020/11/29,1000 UTC,0.0,885.3,885.3,884.5,18.5,15.2,18.7,16.5,15.4,14.6,91.0,79.0,81.0,106.0,12.7,7.8
2020/11/29,1100 UTC,0.0,885.7,885.7,885.3,20.5,15.1,20.5,18.3,15.4,14.2,81.0,71.0,71.0,88.0,12.2,5.1
2020/11/29,1200 UTC,0.0,886.1,886.1,885.7,22.9,14.7,23.7,20.5,15.9,13.9,71.0,58.0,60.0,86.0,10.4,4.4
2020/11/29,1300 UTC,0.0,886.4,886.4,886.1,21.8,15.3,23.9,21.4,15.7,14.1,67.0,59.0,67.0,97.0,10.6,6.2
2020/11/29,1400 UTC,0.0,886.1,886.4,886.1,23.3,15.9,24.4,21.8,16.9,14.8,67.0,60.0,63.0,112.0,9.6,5.0
2020/11/29,1500 UTC,0.0,885.3,886.1,885.3,22.8,14.9,25.8,22.4,17.0,14.4,66.0,55.0,61.0,52.0,8.9,5.6
2020/11/29,1600 UTC,0.0,884.9,885.3,884.9,24.9,16.2,26.0,22.6,17.5,14.4,66.0,55.0,58.0,56.0,8.9,2.9
2020/11/29,1700 UTC,0.0,883.7,884.9,883.7,26.9,14.7,27.3,23.2,16.4,14.0,61.0,46.0,47.0,78.0,7.5,3.8
2020/11/29,1800 UTC,0.0,883.0,883.7,883.0,23.6,13.2,27.0,23.6,15.3,13.1,53.0,46.0,52.0,51.0,7.5,4.0
2020/11/29,1900 UTC,0.0,882.5,883.0,882.5,25.0,14.6,26.7,23.6,15.1,13.1,55.0,45.0,52.0,45.0,7.2,2.1
2020/11/29,2000 UTC,0.0,882.4,882.5,882.3,23.1,14.2,25.5,23.0,15.0,13.4,57.0,49.0,57.0,49.0,6.8,3.6
2020/11/29,2100 UTC,0.0,882.5,882.5,882.2,22.3,14.6,23.8,22.3,14.6,13.8,62.0,55.0,62.0,56.0,6.2,3.8
2020/11/29,2200 UTC,0.0,883.0,883.0,882.5,21.3,14.6,22.3,21.1,14.7,14.1,66.0,62.0,66.0,95.0,8.3,6.2
2020/11/29,2300 UTC,0.0,883.5,883.6,883.0,20.3,15.4,21.3,20.3,15.4,14.6,74.0,66.0,74.0,100.0,10.3,6.9
2020/11/30,0000 UTC,0.0,883.8,883.8,883.5,19.5,15.8,20.3,19.4,15.8,15.5,80.0,74.0,80.0,110.0,10.7,7.1
2020/11/30,0100 UTC,0.0,884.4,884.4,883.8,18.7,15.6,19.5,18.7,15.9,15.6,83.0,80.0,82.0,119.0,10.7,6.1
2020/11/30,0200 UTC,0.0,883.8,884.4,883.8,18.1,15.1,18.7,18.1,15.6,15.1,83.0,82.0,82.0,119.0,11.0,7.2
2020/11/30,0300 UTC,0.0,883.6,883.9,883.5,17.3,15.0,18.1,17.3,15.1,14.9,87.0,82.0,87.0,122.0,10.5,5.2
2020/11/30,0400 UTC,0.0,882.7,883.6,882.6,17.0,15.3,17.3,17.0,15.4,15.0,90.0,87.0,90.0,123.0,9.1,6.3
2020/11/30,0500 UTC,0.0,882.0,882.7,882.0,16.5,15.3,17.0,16.5,15.5,15.3,92.0,90.0,92.0,126.0,10.1,7.4
2020/11/30,0600 UTC,0.0,881.6,882.0,881.5,16.5,15.2,16.6,16.5,15.3,15.1,92.0,92.0,92.0,118.0,12.6,9.6
2020/11/30,0700 UTC,0.0,881.5,881.7,881.3,16.4,15.1,16.5,16.3,15.2,15.0,92.0,92.0,92.0,117.0,14.4,11.0
2020/11/30,0800 UTC,0.0,881.8,881.8,881.4,16.2,14.9,16.4,16.2,15.1,14.9,92.0,91.0,92.0,122.0,13.7,7.4
2020/11/30,0900 UTC,0.0,882.5,882.6,881.7,17.5,15.5,17.5,16.2,15.6,14.9,93.0,88.0,88.0,116.0,12.8,7.9
2020/11/30,1000 UTC,0.0,883.1,883.1,882.5,19.9,16.3,19.9,17.5,16.3,15.5,88.0,79.0,80.0,105.0,11.6,5.7
2020/11/30,1100 UTC,0.0,883.7,883.7,883.1,22.5,17.0,22.5,19.9,17.1,15.8,80.0,70.0,71.0,112.0,9.1,4.8
2020/11/30,1200 UTC,0.0,884.4,884.4,883.7,24.0,17.0,24.4,22.6,17.6,16.0,71.0,62.0,65.0,100.0,7.7,4.3
2020/11/30,1300 UTC,0.0,884.4,884.6,884.3,23.7,16.2,24.8,22.9,17.4,15.8,68.0,61.0,63.0,47.0,7.1,2.3
2020/11/30,1400 UTC,0.0,884.0,884.4,884.0,25.7,16.7,26.1,22.5,17.8,15.4,67.0,58.0,58.0,58.0,7.2,3.1
2020/11/30,1500 UTC,0.0,883.4,884.0,883.4,24.3,16.1,26.9,23.8,18.1,15.2,64.0,54.0,60.0,18.0,6.3,1.8
2020/11/30,1600 UTC,0.0,882.8,883.4,882.8,25.8,16.7,28.3,24.1,18.0,15.4,62.0,50.0,57.0,62.0,5.8,2.1
2020/11/30,1700 UTC,0.0,882.0,882.8,882.0,25.7,16.1,29.1,25.1,18.7,15.3,58.0,48.0,55.0,8.0,5.3,2.0
2020/11/30,1800 UTC,0.0,881.2,882.0,881.2,28.0,16.0,28.5,25.3,18.1,14.7,58.0,47.0,48.0,26.0,7.0,1.9
2020/11/30,1900 UTC,0.0,880.7,881.2,880.7,25.5,15.8,28.0,25.1,16.9,15.0,57.0,48.0,55.0,33.0,4.9,2.3
2020/11/30,2000 UTC,0.0,880.5,880.8,880.5,25.1,14.8,26.2,24.8,16.3,14.8,56.0,52.0,53.0,8.0,5.2,2.0
2020/11/30,2100 UTC,0.0,880.5,880.5,880.4,23.5,15.0,25.8,23.5,16.2,14.8,59.0,53.0,59.0,53.0,6.7,4.0
2020/11/30,2200 UTC,0.0,880.9,880.9,880.4,22.8,15.2,23.5,22.6,15.3,15.0,63.0,59.0,62.0,75.0,6.7,3.3
2020/11/30,2300 UTC,0.0,881.3,881.3,880.9,22.4,15.3,22.8,22.3,15.3,15.1,64.0,62.0,64.0,47.0,6.1,3.9
2020/12/01,0000 UTC,0.0,882.1,882.1,881.3,21.9,15.1,22.4,21.7,15.3,15.0,66.0,64.0,65.0,73.0,5.8,2.9
2020/12/01,0100 UTC,0.0,882.4,882.4,881.9,21.0,14.8,21.9,21.0,15.2,14.6,68.0,65.0,68.0,86.0,6.0,2.9
2020/12/01,0200 UTC,0.0,882.2,882.4,882.2,20.3,15.0,20.9,20.1,15.0,14.8,72.0,68.0,72.0,99.0,5.4,3.5
2020/12/01,0300 UTC,0.0,881.6,882.3,881.6,20.2,15.1,20.4,20.1,15.1,14.9,73.0,71.0,72.0,115.0,5.0,3.1
2020/12/01,0400 UTC,0.0,881.4,881.8,881.4,20.6,15.7,20.7,20.2,15.7,15.0,74.0,70.0,74.0,191.0,8.2,3.9
2020/12/01,0500 UTC,0.0,881.2,881.4,881.2,20.2,16.4,20.6,20.0,16.5,15.7,80.0,74.0,79.0,183.0,7.1,3.1
2020/12/01,0600 UTC,0.0,881.0,881.2,881.0,19.2,16.3,20.2,19.2,16.7,16.2,83.0,79.0,83.0,136.0,6.9,4.7
2020/12/01,0700 UTC,0.0,881.0,881.1,880.9,19.3,16.7,19.3,18.8,16.8,16.3,88.0,83.0,85.0,211.0,6.9,2.3
2020/12/01,0800 UTC,0.0,880.9,881.0,880.8,18.2,16.4,19.5,18.2,16.7,16.3,89.0,83.0,89.0,116.0,3.9,1.8
2020/12/01,0900 UTC,0.0,881.3,881.3,880.8,18.8,17.0,18.8,18.0,17.0,16.4,93.0,89.0,90.0,125.0,4.6,3.0
2020/12/01,1000 UTC,0.0,881.8,881.9,881.3,20.0,17.7,20.2,18.8,17.7,17.0,90.0,84.0,86.0,93.0,4.3,1.2
2020/12/01,1100 UTC,0.0,882.1,882.1,881.8,23.0,18.7,23.0,20.0,18.9,17.4,86.0,77.0,77.0,105.0,2.8,1.4
2020/12/01,1200 UTC,0.0,882.7,882.7,882.1,23.2,18.0,24.0,22.0,19.3,16.9,78.0,72.0,72.0,307.0,3.5,1.6
2020/12/01,1300 UTC,0.0,882.7,882.8,882.7,25.2,18.5,25.2,23.2,18.7,17.2,73.0,67.0,67.0,20.0,5.1,2.4
2020/12/01,1400 UTC,0.0,882.5,882.8,882.5,24.3,17.4,25.3,23.4,18.5,17.0,70.0,64.0,65.0,351.0,5.0,1.9
2020/12/01,1500 UTC,0.0,882.1,882.5,882.1,25.2,17.2,25.6,24.3,18.1,16.2,67.0,59.0,61.0,331.0,4.6,2.2
2020/12/01,1600 UTC,0.0,881.6,882.1,881.6,24.2,17.5,25.4,24.0,18.3,16.7,67.0,59.0,66.0,341.0,7.0,3.1
2020/12/01,1700 UTC,0.0,881.0,881.7,881.0,25.1,17.8,25.1,23.8,17.9,16.9,67.0,64.0,64.0,311.0,5.5,2.6
2020/12/01,1800 UTC,0.0,880.0,881.0,880.0,25.9,17.1,28.2,25.1,19.2,16.9,64.0,55.0,58.0,346.0,6.1,2.7
2020/12/01,1900 UTC,0.0,879.3,880.0,879.3,25.1,16.5,27.0,25.0,18.6,16.1,61.0,56.0,59.0,8.0,6.8,1.4
2020/12/01,2000 UTC,0.0,879.5,879.5,879.2,26.8,16.5,26.8,24.6,17.3,16.1,62.0,53.0,53.0,314.0,5.3,2.1
2020/12/01,2100 UTC,0.0,879.8,879.8,879.5,24.6,15.0,27.0,24.6,16.6,14.9,56.0,52.0,55.0,218.0,4.5,1.7
2020/12/01,220nome0 UTC,0.0,880.3,880.3,879.8,23.1,15.4,24.6,22.8,15.6,14.7,63.0,55.0,62.0,130.0,5.4,4.3
2020/12/01,2300 UTC,0.0,880.5,880.5,880.2,21.0,16.2,23.2,21.0,16.4,15.4,74.0,62.0,74.0,129.0,10.5,8.0
2020/12/02,0000 UTC,0.0,880.8,880.8,880.4,20.4,16.0,21.0,20.3,16.6,15.8,77.0,74.0,76.0,137.0,12.6,7.9
2020/12/02,0100 UTC,0.0,881.0,881.0,880.7,19.8,16.2,20.5,19.8,16.2,15.9,80.0,76.0,80.0,130.0,10.2,7.8
2020/12/02,0200 UTC,0.0,880.7,881.0,880.7,19.2,16.3,19.8,19.2,16.4,16.2,83.0,80.0,83.0,132.0,12.0,8.1
2020/12/02,0300 UTC,0.0,880.0,880.7,880.0,19.7,16.1,19.9,19.1,16.4,16.1,84.0,79.0,80.0,135.0,11.2,8.5
2020/12/02,0400 UTC,0.0,879.4,880.0,879.3,18.9,16.4,19.7,18.8,16.4,16.1,85.0,80.0,85.0,134.0,11.6,9.2
2020/12/02,0500 UTC,0.0,879.1,879.4,879.1,18.8,16.4,19.1,18.7,16.4,16.2,86.0,84.0,86.0,120.0,11.1,6.4
2020/12/02,0600 UTC,0.0,879.2,879.2,879.0,18.6,16.8,18.8,18.5,16.9,16.4,90.0,86.0,89.0,117.0,8.7,6.3
2020/12/02,0700 UTC,0.0,879.4,879.4,879.1,18.5,17.0,18.7,18.5,17.1,16.7,91.0,89.0,91.0,119.0,9.7,5.6
2020/12/02,0800 UTC,0.0,880.0,880.0,879.4,18.5,17.0,18.6,18.4,17.2,17.0,92.0,91.0,91.0,118.0,7.3,4.7
2020/12/02,0900 UTC,0.0,880.6,880.6,880.0,20.0,17.4,20.0,18.4,17.5,17.0,92.0,85.0,85.0,119.0,6.9,5.0
2020/12/02,1000 UTC,0.0,881.3,881.3,880.6,23.0,18.3,23.1,20.0,18.5,17.4,85.0,74.0,75.0,107.0,6.9,3.6
2020/12/02,1100 UTC,0.0,881.9,881.9,881.3,22.7,18.4,23.5,22.3,18.6,17.1,77.0,70.0,77.0,121.0,5.8,1.9
2020/12/02,1200 UTC,0.0,882.3,882.3,881.9,25.4,18.0,26.1,22.7,19.9,17.8,77.0,64.0,64.0,64.0,3.6,1.6
2020/12/02,1300 UTC,0.0,882.3,882.5,882.3,24.8,17.2,27.2,23.9,19.1,16.7,68.0,58.0,63.0,315.0,6.9,4.1
2020/12/02,1400 UTC,0.0,882.2,882.4,882.1,24.6,17.4,25.9,24.3,18.4,17.0,67.0,62.0,64.0,330.0,8.2,3.7
2020/12/02,1500 UTC,3.2,881.7,882.3,881.6,20.0,17.4,24.6,20.0,17.6,16.6,85.0,64.0,85.0,318.0,12.2,5.8
2020/12/02,1600 UTC,1.8,881.2,881.7,881.2,21.4,18.6,21.4,20.0,18.9,17.4,88.0,83.0,84.0,20.0,12.1,1.8
2020/12/02,1700 UTC,8.0,881.0,881.3,880.9,18.6,17.1,21.6,17.9,18.6,16.6,94.0,81.0,91.0,196.0,15.2,4.5
2020/12/02,1800 UTC,0.0,880.6,881.1,880.6,19.7,17.8,20.3,18.6,18.0,17.0,91.0,84.0,89.0,178.0,7.3,3.5
2020/12/02,1900 UTC,0.0,879.8,880.6,879.7,19.4,18.4,19.6,18.9,18.5,17.5,94.0,89.0,94.0,141.0,7.8,4.9
2020/12/02,2000 UTC,0.0,880.3,880.3,879.8,21.5,18.7,21.6,19.3,18.9,18.0,94.0,84.0,84.0,268.0,6.9,2.2
2020/12/02,2100 UTC,0.0,880.1,880.4,880.0,19.0,18.1,21.7,19.0,19.3,18.1,95.0,84.0,95.0,133.0,6.8,4.4
2020/12/02,2200 UTC,0.0,880.6,880.6,880.1,18.7,17.6,19.0,18.5,18.2,17.6,95.0,93.0,93.0,110.0,6.1,4.2
2020/12/02,2300 UTC,0.0,880.9,880.9,880.6,18.6,17.6,19.0,18.6,17.7,17.5,94.0,91.0,94.0,134.0,6.8,4.8
2020/12/03,0000 UTC,0.0,881.2,881.2,880.8,18.7,17.4,18.8,18.5,17.6,17.4,94.0,92.0,92.0,116.0,6.8,4.1
2020/12/03,0100 UTC,0.0,881.3,881.4,881.1,18.9,16.9,19.1,18.7,17.4,16.8,92.0,87.0,89.0,105.0,8.5,5.6
2020/12/03,0200 UTC,0.0,881.3,881.4,881.2,18.9,16.9,19.0,18.7,17.0,16.9,90.0,88.0,88.0,112.0,8.2,4.9
2020/12/03,0300 UTC,0.0,880.7,881.3,880.7,19.3,17.0,19.3,18.9,17.0,16.8,88.0,86.0,87.0,102.0,6.5,5.1
2020/12/03,0400 UTC,0.0,879.8,880.7,879.8,18.9,17.0,19.3,18.8,17.0,16.9,89.0,87.0,89.0,113.0,8.6,4.1
2020/12/03,0500 UTC,0.0,879.5,879.8,879.5,19.0,17.2,19.0,18.4,17.2,16.8,91.0,88.0,89.0,130.0,6.2,3.0
2020/12/03,0600 UTC,0.0,879.3,879.5,879.3,19.1,17.1,19.6,18.8,17.4,17.0,90.0,86.0,88.0,102.0,4.4,2.5
2020/12/03,0700 UTC,0.0,879.2,879.3,879.0,19.2,17.2,19.2,18.6,17.3,17.0,91.0,88.0,88.0,77.0,5.5,3.4
2020/12/03,0800 UTC,0.0,880.1,880.1,879.2,19.3,17.2,19.4,19.2,17.2,17.0,88.0,87.0,88.0,95.0,4.9,1.9
2020/12/03,0900 UTC,0.0,880.7,880.7,880.1,20.1,17.5,20.1,19.3,17.5,17.0,87.0,84.0,85.0,50.0,4.5,2.4
2020/12/03,1000 UTC,0.0,881.3,881.3,880.7,20.4,17.5,20.5,20.1,17.8,17.3,85.0,83.0,84.0,43.0,4.3,2.4
2020/12/03,1100 UTC,0.0,881.6,881.6,881.2,23.3,18.8,23.7,20.3,19.5,17.5,86.0,73.0,76.0,77.0,4.8,2.2
2020/12/03,1200 UTC,0.0,882.0,882.1,881.6,23.2,18.7,23.9,22.8,19.5,18.1,78.0,73.0,76.0,47.0,4.9,2.8
2020/12/03,1300 UTC,0.0,881.9,882.1,881.9,22.6,18.7,23.2,21.9,18.9,17.8,80.0,75.0,79.0,30.0,4.7,1.6
2020/12/03,1400 UTC,0.0,881.6,881.9,881.6,23.7,18.9,23.9,22.5,19.4,18.1,79.0,73.0,75.0,344.0,7.1,2.4
2020/12/03,1500 UTC,0.0,881.2,881.6,881.2,23.4,18.6,25.2,23.1,19.9,18.1,76.0,70.0,74.0,325.0,8.6,4.1
2020/12/03,1600 UTC,4.2,881.1,881.3,880.7,18.8,17.5,23.8,18.8,19.4,17.4,92.0,74.0,92.0,330.0,14.7,6.6
2020/12/03,1700 UTC,0.4,880.1,881.1,880.1,20.8,19.3,20.9,18.8,19.9,17.5,95.0,91.0,91.0,336.0,12.3,2.6
2020/12/03,1800 UTC,0.0,879.6,880.1,879.6,21.3,18.9,21.5,20.8,19.5,18.2,91.0,85.0,86.0,319.0,6.9,2.0
2020/12/03,1900 UTC,0.0,879.1,879.6,879.1,21.9,18.4,22.2,21.2,19.1,18.2,87.0,80.0,80.0,331.0,4.0,1.8
2020/12/03,2000 UTC,0.0,879.2,879.2,879.1,22.0,18.2,22.2,21.5,18.8,17.8,82.0,78.0,79.0,310.0,3.7,2.1
2020/12/03,2100 UTC,0.0,880.1,880.1,879.1,21.5,17.6,23.1,21.5,19.0,17.6,79.0,75.0,79.0,306.0,6.8,2.5
2020/12/03,2200 UTC,0.0,880.8,880.8,880.1,21.0,17.9,21.7,21.0,17.9,17.4,83.0,77.0,83.0,319.0,7.7,3.2
2020/12/03,2300 UTC,0.0,882.2,882.2,880.8,20.3,18.3,21.0,20.2,18.4,17.9,89.0,83.0,88.0,292.0,7.0,1.7
2020/12/04,0000 UTC,0.0,882.7,882.7,882.2,20.4,18.2,20.4,20.0,18.7,18.2,90.0,87.0,87.0,276.0,7.2,4.1
2020/12/04,0100 UTC,0.0,882.7,882.9,882.7,20.1,17.0,20.4,19.8,18.2,16.9,87.0,82.0,82.0,142.0,9.0,3.6
2020/12/04,0200 UTC,0.0,882.9,882.9,882.6,20.4,16.4,20.7,20.1,17.0,16.3,83.0,77.0,78.0,172.0,7.9,2.8
2020/12/04,0300 UTC,0.0,882.3,882.8,882.3,19.5,17.0,21.0,19.5,17.0,15.9,85.0,73.0,85.0,123.0,6.6,3.4
2020/12/04,0400 UTC,0.0,882.0,882.3,882.0,19.9,17.7,19.9,19.5,17.7,16.9,87.0,84.0,87.0,345.0,4.4,0.9
2020/12/04,0500 UTC,0.0,881.2,882.0,881.2,19.5,17.8,19.9,19.3,18.0,17.3,91.0,87.0,90.0,95.0,2.4,1.1
2020/12/04,0600 UTC,0.0,880.7,881.2,880.7,19.2,17.1,19.7,19.1,18.3,17.1,92.0,88.0,88.0,171.0,2.8,1.9
2020/12/04,0700 UTC,0.0,880.6,880.7,880.5,19.9,16.7,20.1,19.2,17.3,16.7,88.0,81.0,82.0,269.0,3.9,3.4
2020/12/04,0800 UTC,0.0,880.4,880.6,880.3,21.2,15.0,21.5,19.9,16.6,15.0,82.0,67.0,68.0,176.0,5.5,3.3
2020/12/04,0900 UTC,0.0,881.3,881.3,880.4,21.2,16.0,21.4,21.0,16.0,15.0,72.0,67.0,72.0,265.0,6.2,1.6
2020/12/04,1000 UTC,0.0,882.1,882.1,881.3,20.7,17.4,21.2,20.3,17.4,15.9,82.0,72.0,81.0,261.0,2.4,1.2
2020/12/04,1100 UTC,0.0,882.9,882.9,882.1,20.7,19.0,20.7,20.4,19.1,17.3,91.0,81.0,90.0,340.0,2.9,1.4
2020/12/04,1200 UTC,0.0,883.4,883.4,882.9,21.4,19.3,21.5,20.4,19.5,18.8,91.0,88.0,88.0,327.0,4.5,2.1
2020/12/04,1300 UTC,0.0,883.4,883.6,883.4,22.7,19.6,22.7,21.3,19.7,19.0,88.0,81.0,82.0,330.0,4.8,2.6
2020/12/04,1400 UTC,0.0,883.3,883.5,883.3,25.2,19.2,26.2,22.7,20.6,18.9,83.0,68.0,70.0,319.0,5.8,2.8
2020/12/04,1500 UTC,0.0,882.8,883.3,882.8,26.4,19.2,27.7,25.2,20.6,18.8,71.0,61.0,64.0,324.0,7.3,3.2
2020/12/04,1600 UTC,0.0,882.4,882.8,882.4,28.8,19.2,28.8,26.0,20.3,17.7,65.0,55.0,56.0,321.0,8.0,3.5
2020/12/04,1700 UTC,0.0,881.5,882.4,881.5,28.1,18.9,29.4,27.7,19.8,17.9,59.0,53.0,58.0,300.0,9.4,2.7
2020/12/04,1800 UTC,0.0,880.0,881.5,880.0,28.8,18.9,29.8,27.5,20.1,18.0,59.0,52.0,55.0,311.0,7.3,3.4
2020/12/04,1900 UTC,0.0,879.7,880.0,879.7,28.6,18.4,30.0,27.9,19.7,18.3,58.0,51.0,54.0,270.0,6.8,1.8
2020/12/04,2000 UTC,0.0,880.4,880.4,879.7,23.4,17.8,28.8,23.4,18.9,17.4,71.0,54.0,71.0,151.0,8.9,4.4
2020/12/04,2100 UTC,1.0,880.6,880.7,880.3,21.2,18.1,23.4,20.7,18.4,17.3,84.0,70.0,83.0,128.0,8.4,5.3
2020/12/04,2200 UTC,0.0,880.9,880.9,880.6,22.3,14.7,22.3,21.1,17.9,14.7,82.0,62.0,62.0,132.0,9.8,7.2
2020/12/04,2300 UTC,0.0,881.5,881.5,880.9,22.8,16.8,22.8,22.0,16.8,14.8,69.0,62.0,69.0,149.0,9.8,6.6
2020/12/05,0000 UTC,0.0,882.2,882.3,881.5,21.4,17.7,23.1,21.4,17.8,16.9,80.0,69.0,80.0,142.0,9.6,7.7
2020/12/05,0100 UTC,0.0,882.5,882.6,882.2,21.1,17.5,21.4,20.6,17.7,17.1,81.0,79.0,80.0,146.0,11.4,8.3
2020/12/05,0200 UTC,0.0,882.7,882.8,882.5,19.8,17.6,21.4,19.8,17.6,17.3,87.0,79.0,87.0,130.0,11.4,7.6
2020/12/05,0300 UTC,0.0,882.2,882.7,882.1,20.1,17.2,20.1,19.9,17.7,17.2,87.0,83.0,83.0,140.0,12.5,8.3
2020/12/05,0400 UTC,0.0,881.1,882.2,881.1,20.2,17.2,20.2,19.9,17.2,16.8,84.0,81.0,83.0,134.0,12.1,9.3
2020/12/05,0500 UTC,0.0,881.0,881.1,880.9,20.0,18.0,20.3,20.0,18.0,17.2,88.0,83.0,88.0,131.0,12.2,6.4
2020/12/05,0600 UTC,0.0,880.6,881.1,880.6,19.7,18.2,20.1,19.6,18.2,17.9,91.0,88.0,91.0,135.0,13.6,9.4
2020/12/05,0700 UTC,0.0,881.1,881.1,880.6,19.4,18.1,19.7,19.3,18.2,18.0,93.0,91.0,93.0,134.0,13.6,5.0
2020/12/05,0800 UTC,0.0,881.4,881.4,881.1,19.3,18.3,19.4,19.1,18.3,18.0,94.0,93.0,94.0,129.0,8.7,6.6
2020/12/05,0900 UTC,0.0,882.2,882.2,881.5,20.1,18.9,20.1,19.2,18.9,18.3,95.0,92.0,92.0,131.0,9.5,5.4
2020/12/05,1000 UTC,0.0,882.9,882.9,882.2,20.7,19.2,20.9,20.1,19.3,18.5,92.0,89.0,91.0,118.0,8.3,5.9
2020/12/05,1100 UTC,0.0,883.5,883.5,882.9,22.7,20.3,22.7,20.7,20.5,19.0,91.0,86.0,86.0,123.0,9.2,5.2
2020/12/05,1200 UTC,0.0,883.7,883.7,883.4,25.4,20.3,26.2,22.1,21.7,19.3,86.0,72.0,74.0,118.0,8.6,3.9
2020/12/05,1300 UTC,0.0,883.9,884.1,883.7,26.5,20.1,27.2,23.8,21.6,19.5,79.0,67.0,68.0,112.0,6.8,3.9
2020/12/05,1400 UTC,0.0,883.7,883.9,883.7,25.2,20.0,26.8,25.2,21.6,20.0,75.0,68.0,73.0,102.0,7.5,4.2
2020/12/05,1500 UTC,0.0,882.7,883.7,882.7,29.0,21.0,29.0,25.2,21.3,20.0,73.0,62.0,62.0,100.0,9.2,3.8
2020/12/05,1600 UTC,0.0,881.9,882.6,881.9,28.1,19.6,29.3,26.9,21.2,19.1,65.0,58.0,60.0,104.0,7.5,3.0
2020/12/05,1700 UTC,0.0,881.1,881.9,881.1,25.5,18.8,29.2,25.4,20.8,17.4,69.0,56.0,67.0,48.0,8.3,1.8
2020/12/05,1800 UTC,9.2,881.2,881.3,880.9,20.4,19.0,25.5,20.4,19.2,18.5,92.0,66.0,92.0,331.0,9.8,5.2
2020/12/05,1900 UTC,7.2,881.1,881.5,881.1,20.1,18.9,20.6,19.8,19.4,18.5,94.0,91.0,93.0,147.0,9.8,2.7
2020/12/05,2000 UTC,0.2,880.4,881.2,880.4,19.4,18.4,20.1,19.2,18.9,17.5,94.0,87.0,94.0,132.0,10.1,7.5
2020/12/05,2100 UTC,0.0,879.8,880.4,879.8,19.5,18.4,19.6,19.4,18.8,18.4,95.0,93.0,93.0,127.0,10.0,6.7
2020/12/05,2200 UTC,0.0,881.0,881.0,879.8,20.0,18.6,20.0,19.5,18.6,18.3,93.0,92.0,92.0,130.0,8.6,7.0
2020/12/05,2300 UTC,0.0,881.3,881.3,880.9,20.1,18.6,20.2,19.8,18.7,18.3,92.0,91.0,91.0,125.0,10.6,7.4
2020/12/06,0000 UTC,0.0,881.7,881.7,881.3,19.3,18.2,20.1,19.3,18.6,18.1,93.0,91.0,93.0,115.0,10.6,5.7
2020/12/06,0100 UTC,0.0,882.1,882.1,881.7,19.4,18.1,19.4,19.1,18.3,18.1,94.0,92.0,92.0,127.0,9.5,6.8
